pitcher_mlb_id,pitchername,year_played,num_pitches,pitcher_height,x0,z0,arm_angle,pitch_extension_cleaned,arm_slot
693821,Bryce Elder,2023,2516.0,74.0,-0.96,6.35,25.40583002552752,6.04,Overhand
694037,Daniel Palencia,2023,320.0,71.0,-2.23,5.32,62.09450006550111,7.0,Sidearm
694297,Brandon Pfaadt,2023,1295.0,76.0,-1.87,5.38,64.79382292540475,6.74,Sidearm
694363,Jared Shuster,2023,808.0,75.0,0.72,5.54,32.42755499577247,6.64,Three-Quarters
694813,Gavin Stone,2023,344.0,73.0,-1.92,5.47,57.90435175511268,6.57,Three-Quarters
695243,Mason Miller,2023,393.0,77.0,-2.16,6.01,54.9026778947066,6.61,Three-Quarters
696136,Jordan Wicks,2023,257.0,75.0,2.17,5.85,55.833537303690115,6.21,Three-Quarters
696147,Sam Bachman,2023,321.0,73.0,-1.41,5.39,50.63728482860347,6.31,Three-Quarters
700363,AJ Smith-Shawver,2023,390.0,75.0,-1.27,6.04,36.7344279551032,6.54,Three-Quarters
701643,Grant Hartwig,2023,470.0,77.0,-1.49,4.94,73.01980245131855,6.03,Sidearm
