year_played,pitchername,pitcher_mlb_id,pitchtype,p_hand,b_hand,num_pitches,subset_ip,plv,pitch_runs
2020,Hector Neris,593576,FS,R,R,66,3.896457765667575,5.63,1.179695
2020,Hector Neris,593576,SI,R,R,28,1.653042688465032,4.96,0.892604
2020,Hector Perez,660431,CH,R,L,1,0.050505050505050504,3.84,0.054982
2020,Hector Perez,660431,FF,R,L,10,0.505050505050505,4.40,0.434876
2020,Hector Perez,660431,SL,R,L,3,0.15151515151515152,5.24,0.078168
2020,Hector Perez,660431,FF,R,R,9,0.4545454545454545,3.65,0.531563
2020,Hector Perez,660431,SL,R,R,10,0.505050505050505,5.13,0.281985
2020,Hoby Milner,571948,CH,L,L,1,0.05398110661268556,0.74,0.119360
2020,Hoby Milner,571948,CU,L,L,70,3.7786774628879893,5.49,1.459717
2020,Hoby Milner,571948,SI,L,L,95,5.128205128205129,4.87,3.189851
2020,Hoby Milner,571948,CH,L,R,4,0.21592442645074225,4.49,0.166282
2020,Hoby Milner,571948,CU,L,R,39,2.1052631578947367,5.24,1.010327
2020,Hoby Milner,571948,SI,L,R,38,2.0512820512820515,4.69,1.421636
2020,Homer Bailey,456701,CU,R,L,12,0.7218045112781954,4.97,0.380138
2020,Homer Bailey,456701,FF,R,L,39,2.345864661654135,4.58,1.551638
2020,Homer Bailey,456701,FS,R,L,18,1.0827067669172932,4.74,0.655478
2020,Homer Bailey,456701,SL,R,L,6,0.3609022556390977,4.37,0.263888
2020,Homer Bailey,456701,CU,R,R,2,0.12030075187969924,5.42,0.044551
2020,Homer Bailey,456701,FF,R,R,24,1.443609022556391,4.67,0.910117
2020,Homer Bailey,456701,FS,R,R,9,0.5413533834586466,5.68,0.151029
2020,Homer Bailey,456701,SL,R,R,23,1.3834586466165413,5.27,0.582891
2020,Huascar Ynoa,660623,CH,R,L,29,1.5947546531302876,4.02,1.489290
2020,Huascar Ynoa,660623,FF,R,L,92,5.05922165820643,4.43,3.932021
2020,Huascar Ynoa,660623,SI,R,L,1,0.05499153976311336,3.30,0.066292
2020,Huascar Ynoa,660623,SL,R,L,72,3.9593908629441623,5.53,1.444757
2020,Huascar Ynoa,660623,CH,R,R,6,0.32994923857868025,4.72,0.220961
2020,Huascar Ynoa,660623,FF,R,R,82,4.509306260575297,4.21,3.877912
2020,Huascar Ynoa,660623,SL,R,R,112,6.159052453468698,5.76,1.694392
2020,Humberto Castellanos,528748,CH,R,L,20,1.040650406504065,3.54,1.226824
2020,Humberto Castellanos,528748,CU,R,L,13,0.6764227642276422,5.13,0.367390
2020,Humberto Castellanos,528748,FF,R,L,48,2.497560975609756,5.06,1.426627
2020,Humberto Castellanos,528748,SL,R,L,7,0.3642276422764228,4.02,0.359171
2020,Humberto Castellanos,528748,CH,R,R,9,0.46829268292682924,4.95,0.288504
2020,Humberto Castellanos,528748,CU,R,R,43,2.2373983739837398,4.32,1.941819
2020,Humberto Castellanos,528748,FF,R,R,15,0.7804878048780487,5.00,0.465098
2020,Humberto Castellanos,528748,SI,R,R,38,1.9772357723577234,5.02,1.158824
2020,Humberto Castellanos,528748,SL,R,R,12,0.624390243902439,4.97,0.378337
2020,Humberto Mejía,650668,CH,R,L,19,0.9268292682926829,4.12,0.935052
2020,Humberto Mejía,650668,CU,R,L,21,1.024390243902439,5.04,0.633006
2020,Humberto Mejía,650668,FF,R,L,64,3.1219512195121952,4.49,2.658796
2020,Humberto Mejía,650668,SL,R,L,10,0.4878048780487805,4.95,0.320863
2020,Humberto Mejía,650668,CH,R,R,1,0.04878048780487805,-2.68,0.190150
2020,Humberto Mejía,650668,CU,R,R,22,1.0731707317073171,4.96,0.700696
2020,Humberto Mejía,650668,FF,R,R,43,2.097560975609756,4.52,1.764271
2020,Humberto Mejía,650668,SL,R,R,25,1.2195121951219512,5.31,0.614678
2020,Hunter Harvey,640451,CH,R,L,4,0.2751322751322751,3.71,0.231146
2020,Hunter Harvey,640451,CU,R,L,2,0.13756613756613756,-1.07,0.313468
2020,Hunter Harvey,640451,FF,R,L,40,2.751322751322751,5.18,1.086917
2020,Hunter Harvey,640451,SI,R,L,3,0.2063492063492063,5.57,0.057454
2020,Hunter Harvey,640451,SL,R,L,2,0.13756613756613756,5.55,0.039069
2020,Hunter Harvey,640451,CH,R,R,2,0.13756613756613756,0.49,0.249128
2020,Hunter Harvey,640451,CU,R,R,10,0.6878306878306878,4.29,0.456655
2020,Hunter Harvey,640451,FF,R,R,61,4.195767195767195,5.28,1.537990
2020,Hunter Harvey,640451,SI,R,R,1,0.06878306878306878,-6.62,0.271889
2020,Hunter Harvey,640451,SL,R,R,1,0.06878306878306878,1.06,0.112631
2020,Hunter Strickland,519326,CH,R,L,1,0.054644808743169404,5.47,0.021138
2020,Hunter Strickland,519326,FF,R,L,12,0.6557377049180328,4.68,0.450589
2020,Hunter Strickland,519326,SI,R,L,3,0.1639344262295082,3.98,0.156201
2020,Hunter Strickland,519326,SL,R,L,10,0.5464480874316939,5.14,0.281220
2020,Hunter Strickland,519326,FF,R,R,19,1.0382513661202186,5.44,0.417212
2020,Hunter Strickland,519326,SI,R,R,1,0.054644808743169404,4.65,0.038245
2020,Hunter Strickland,519326,SL,R,R,15,0.819672131147541,5.17,0.412816
2020,Hyun Jin Ryu,547943,CH,L,L,45,2.918683446272991,5.57,0.859122
2020,Hyun Jin Ryu,547943,CU,L,L,49,3.1781219748305904,5.58,0.929382
2020,Hyun Jin Ryu,547943,FC,L,L,25,1.621490803484995,5.54,0.493099
2020,Hyun Jin Ryu,547943,FF,L,L,61,3.956437560503388,5.19,1.651065
2020,Hyun Jin Ryu,547943,SI,L,L,18,1.1674733785091966,6.35,0.054129
2020,Hyun Jin Ryu,547943,SL,L,L,19,1.2323330106485963,4.84,0.652288
2020,Hyun Jin Ryu,547943,CH,L,R,248,16.08518877057115,5.23,6.501694
2020,Hyun Jin Ryu,547943,CU,L,R,88,5.707647628267183,5.21,2.336840
2020,Hyun Jin Ryu,547943,FC,L,R,103,6.68054211035818,5.14,2.894275
2020,Hyun Jin Ryu,547943,FF,L,R,174,11.285575992255566,4.80,6.123188
2020,Hyun Jin Ryu,547943,SI,L,R,113,7.329138431752178,4.79,4.003122
2020,Hyun Jin Ryu,547943,SL,L,R,90,5.837366892545982,4.75,3.258574
2020,Héctor Rondón,444468,CH,R,L,2,0.10554089709762532,3.92,0.106545
2020,Héctor Rondón,444468,FF,R,L,100,5.277044854881266,4.93,3.251579
2020,Héctor Rondón,444468,SI,R,L,20,1.0554089709762533,4.65,0.766077
2020,Héctor Rondón,444468,SL,R,L,39,2.0580474934036936,4.96,1.236632
2020,Héctor Rondón,444468,CH,R,R,1,0.05277044854881266,4.47,0.041921
2020,Héctor Rondón,444468,FF,R,R,90,4.749340369393139,5.27,2.290345
2020,Héctor Rondón,444468,SI,R,R,28,1.4775725593667546,4.54,1.134386
2020,Héctor Rondón,444468,SL,R,R,99,5.224274406332454,5.25,2.550707
2020,Ian Anderson,666120,CH,R,L,106,6.002335084646819,4.28,4.871021
2020,Ian Anderson,666120,CU,R,L,54,3.057793345008757,5.29,1.343594
2020,Ian Anderson,666120,FF,R,L,153,8.663747810858144,4.97,4.840934
2020,Ian Anderson,666120,CH,R,R,70,3.9638061879743143,4.16,3.386148
2020,Ian Anderson,666120,CU,R,R,65,3.6806771745475775,5.20,1.743003
2020,Ian Anderson,666120,FF,R,R,123,6.964973730297723,5.15,3.415181
2020,Ian Gibaut,664139,CH,R,L,34,1.799713876967096,4.55,1.372051
2020,Ian Gibaut,664139,CU,R,L,2,0.10586552217453506,2.73,0.156195
2020,Ian Gibaut,664139,FF,R,L,63,3.3347639484978546,4.67,2.383113
2020,Ian Gibaut,664139,SI,R,L,1,0.05293276108726753,8.28,-0.037031
2020,Ian Gibaut,664139,SL,R,L,22,1.1645207439198857,5.27,0.557757
2020,Ian Gibaut,664139,CH,R,R,3,0.1587982832618026,4.52,0.122922
2020,Ian Gibaut,664139,CU,R,R,1,0.05293276108726753,3.07,0.070932
2020,Ian Gibaut,664139,FF,R,R,60,3.1759656652360513,4.47,2.513117
2020,Ian Gibaut,664139,SI,R,R,2,0.10586552217453506,3.71,0.115302
2020,Ian Gibaut,664139,SL,R,R,45,2.3819742489270386,5.04,1.354719
2020,Ian Hamilton,641656,CH,R,L,1,0.04819277108433735,1.42,0.105298
2020,Ian Hamilton,641656,FF,R,L,39,1.8795180722891567,3.96,2.047347
2020,Ian Hamilton,641656,SL,R,L,9,0.43373493975903615,5.24,0.234778
2020,Ian Hamilton,641656,CH,R,R,2,0.0963855421686747,4.20,0.095279
2020,Ian Hamilton,641656,FF,R,R,23,1.108433734939759,3.90,1.239155
2020,Ian Hamilton,641656,SL,R,R,9,0.43373493975903615,5.16,0.249778
2020,Ian Kennedy,453178,CH,R,L,7,0.37547892720306514,2.52,0.576752
2020,Ian Kennedy,453178,CU,R,L,20,1.0727969348659003,4.74,0.729237
2020,Ian Kennedy,453178,FC,R,L,27,1.4482758620689655,5.63,0.482558
2020,Ian Kennedy,453178,FF,R,L,70,3.754789272030651,5.21,1.870526
2020,Ian Kennedy,453178,CH,R,R,12,0.6436781609195402,4.21,0.568132
2020,Ian Kennedy,453178,CU,R,R,8,0.4291187739463601,4.48,0.334101
2020,Ian Kennedy,453178,FC,R,R,56,3.003831417624521,4.90,1.853906
2020,Ian Kennedy,453178,FF,R,R,61,3.2720306513409962,5.33,1.474893
2020,Iván Nova,467100,CH,R,L,41,2.7429577464788735,4.62,1.595176
2020,Iván Nova,467100,CU,R,L,29,1.9401408450704225,5.06,0.859952
2020,Iván Nova,467100,FF,R,L,16,1.0704225352112677,3.99,0.830939
2020,Iván Nova,467100,SI,R,L,76,5.084507042253521,4.71,2.815649
2020,Iván Nova,467100,CH,R,R,3,0.2007042253521127,2.41,0.254118
2020,Iván Nova,467100,CU,R,R,43,2.8767605633802815,5.03,1.304354
2020,Iván Nova,467100,FF,R,R,19,1.2711267605633803,4.67,0.718932
2020,Iván Nova,467100,SI,R,R,57,3.813380281690141,4.53,2.317422
2020,J.A. Happ,457918,CH,L,L,5,0.3142250530785563,4.31,0.225954
2020,J.A. Happ,457918,CU,L,L,1,0.06284501061571125,6.81,-0.006543
2020,J.A. Happ,457918,FF,L,L,49,3.0794055201698516,5.41,1.106363
2020,J.A. Happ,457918,SI,L,L,103,6.473036093418259,4.75,3.727655
2020,J.A. Happ,457918,SL,L,L,51,3.205095541401274,4.92,1.661718
2020,J.A. Happ,457918,CH,L,R,104,6.535881104033971,5.13,2.949993
2020,J.A. Happ,457918,CU,L,R,6,0.37707006369426754,5.28,0.151493
2020,J.A. Happ,457918,FC,L,R,1,0.06284501061571125,4.43,0.042785
2020,J.A. Happ,457918,FF,L,R,302,18.9791932059448,4.93,9.779795
2020,J.A. Happ,457918,SI,L,R,65,4.084925690021231,4.35,2.886453
2020,J.A. Happ,457918,SL,L,R,98,6.158811040339703,5.23,2.571280
2020,J.B. Wendelken,605525,CH,R,L,24,1.411764705882353,3.85,1.314552
2020,J.B. Wendelken,605525,CU,R,L,13,0.7647058823529412,5.16,0.360701
2020,J.B. Wendelken,605525,FF,R,L,76,4.470588235294118,4.82,2.638540
2020,J.B. Wendelken,605525,SI,R,L,28,1.647058823529412,4.33,1.256056
2020,J.B. Wendelken,605525,SL,R,L,14,0.823529411764706,5.71,0.228841
2020,J.B. Wendelken,605525,CH,R,R,5,0.29411764705882354,3.88,0.271437
2020,J.B. Wendelken,605525,CU,R,R,22,1.2941176470588236,5.57,0.423613
2020,J.B. Wendelken,605525,FF,R,R,126,7.411764705882352,4.86,4.261002
2020,J.B. Wendelken,605525,SI,R,R,20,1.1764705882352942,5.28,0.504978
2020,J.B. Wendelken,605525,SL,R,R,97,5.705882352941177,4.83,3.341181
2020,J.P. Feyereisen,656420,CH,R,L,21,1.3066666666666669,4.88,0.703009
2020,J.P. Feyereisen,656420,CU,R,L,2,0.12444444444444445,4.32,0.090073
2020,J.P. Feyereisen,656420,FF,R,L,43,2.675555555555556,5.15,1.199276
2020,J.P. Feyereisen,656420,SI,R,L,1,0.06222222222222223,2.66,0.079407
2020,J.P. Feyereisen,656420,SL,R,L,12,0.7466666666666667,5.37,0.280660
2020,J.P. Feyereisen,656420,CH,R,R,3,0.18666666666666668,4.80,0.105104
2020,J.P. Feyereisen,656420,CU,R,R,2,0.12444444444444445,5.57,0.038393
2020,J.P. Feyereisen,656420,FF,R,R,39,2.4266666666666667,4.95,1.247930
2020,J.P. Feyereisen,656420,SI,R,R,1,0.06222222222222223,3.11,0.070152
2020,J.P. Feyereisen,656420,SL,R,R,26,1.617777777777778,4.47,1.093084
2020,JT Brubaker,664141,CH,R,L,26,1.9139450492483154,4.54,1.054233
2020,JT Brubaker,664141,CU,R,L,57,4.195956454121307,5.11,1.637838
2020,JT Brubaker,664141,FF,R,L,54,3.975116640746501,3.76,3.057307
2020,JT Brubaker,664141,SI,R,L,146,10.74753758424054,4.79,5.171806
2020,JT Brubaker,664141,SL,R,L,101,7.434940383618456,5.52,2.030643
2020,JT Brubaker,664141,CH,R,R,2,0.14722654224987042,2.94,0.147269
2020,JT Brubaker,664141,CU,R,R,31,2.2820114048729914,5.05,0.927088
2020,JT Brubaker,664141,FF,R,R,18,1.3250388802488335,4.46,0.757674
2020,JT Brubaker,664141,SI,R,R,107,7.876620010368067,4.81,3.746101
2020,JT Brubaker,664141,SL,R,R,101,7.434940383618456,5.71,1.649550
2020,Jace Fry,605240,CH,L,L,6,0.3480825958702065,5.07,0.176793
2020,Jace Fry,605240,CU,L,L,21,1.2182890855457227,5.24,0.545802
2020,Jace Fry,605240,FC,L,L,58,3.3647984267453297,5.27,1.468290
2020,Jace Fry,605240,FF,L,L,14,0.8121927236971486,3.32,0.919847
2020,Jace Fry,605240,SI,L,L,33,1.9144542772861357,4.77,1.182185
2020,Jace Fry,605240,CH,L,R,5,0.29006882989183874,4.32,0.224960
2020,Jace Fry,605240,CU,L,R,38,2.2045231071779745,4.55,1.534853
2020,Jace Fry,605240,FC,L,R,76,4.409046214355949,4.72,2.794625
2020,Jace Fry,605240,FF,L,R,26,1.5083579154375615,4.03,1.328018
2020,Jace Fry,605240,SI,L,R,62,3.5968534906588006,4.57,2.473305
2020,Jack Flaherty,656427,CH,R,L,19,1.0658321743161798,3.89,1.027368
2020,Jack Flaherty,656427,CU,R,L,76,4.263328697264719,4.54,3.076125
2020,Jack Flaherty,656427,FF,R,L,202,11.331478905887808,4.85,6.885286
2020,Jack Flaherty,656427,SI,R,L,13,0.7292535929531758,4.26,0.602066
2020,Jack Flaherty,656427,SL,R,L,84,4.712100139082058,5.07,2.484551
2020,Jack Flaherty,656427,CH,R,R,2,0.11219286045433473,1.98,0.187186
2020,Jack Flaherty,656427,CU,R,R,22,1.2341214649976822,4.91,0.723322
2020,Jack Flaherty,656427,FF,R,R,163,9.143718127028281,4.56,6.551985
2020,Jack Flaherty,656427,SI,R,R,16,0.8975428836346778,4.70,0.596225
2020,Jack Flaherty,656427,SL,R,R,122,6.843764487714418,5.05,3.652576
2020,Jacob Barnes,606930,CH,R,L,1,0.05825242718446602,5.99,0.010446
2020,Jacob Barnes,606930,FC,R,L,63,3.669902912621359,4.87,2.120501
2020,Jacob Barnes,606930,FF,R,L,51,2.970873786407767,4.69,1.905720
2020,Jacob Barnes,606930,FC,R,R,101,5.883495145631068,4.55,4.077550
2020,Jacob Barnes,606930,FF,R,R,93,5.417475728155339,4.85,3.179287
2020,Jacob Waguespack,621097,CH,R,L,44,1.9580184718723763,4.82,1.526730
2020,Jacob Waguespack,621097,CU,R,L,32,1.424013434089001,5.20,0.856594
2020,Jacob Waguespack,621097,FC,R,L,15,0.6675062972292193,5.02,0.457770
2020,Jacob Waguespack,621097,FF,R,L,90,4.005037783375315,4.92,2.937067
2020,Jacob Waguespack,621097,SI,R,L,13,0.5785054575986566,4.16,0.630415
2020,Jacob Waguespack,621097,SL,R,L,9,0.4005037783375315,4.26,0.416897
2020,Jacob Waguespack,621097,CH,R,R,21,0.9345088161209069,3.81,1.169372
2020,Jacob Waguespack,621097,CU,R,R,22,0.9790092359361882,4.86,0.747326
2020,Jacob Waguespack,621097,FC,R,R,36,1.602015113350126,4.68,1.356705
2020,Jacob Waguespack,621097,FF,R,R,93,4.138539042821159,5.17,2.550690
2020,Jacob Waguespack,621097,SI,R,R,13,0.5785054575986566,4.15,0.630631
2020,Jacob Waguespack,621097,SL,R,R,9,0.4005037783375315,3.32,0.593106
2020,Jacob Webb,657097,CH,R,L,18,1.0714285714285714,4.62,0.700136
2020,Jacob Webb,657097,CU,R,L,5,0.2976190476190476,5.31,0.122693
2020,Jacob Webb,657097,FF,R,L,40,2.380952380952381,4.95,1.279838
2020,Jacob Webb,657097,CH,R,R,37,2.2023809523809526,6.35,0.110550
2020,Jacob Webb,657097,CU,R,R,20,1.1904761904761905,4.38,0.876672
2020,Jacob Webb,657097,FF,R,R,48,2.8571428571428568,5.19,1.293797
2020,Jacob deGrom,594798,CH,R,L,158,9.811872146118722,5.18,4.314058
2020,Jacob deGrom,594798,CU,R,L,25,1.552511415525114,5.29,0.626271
2020,Jacob deGrom,594798,FF,R,L,212,13.165296803652968,5.42,4.729184
2020,Jacob deGrom,594798,SI,R,L,8,0.4968036529680365,3.17,0.550721
2020,Jacob deGrom,594798,SL,R,L,184,11.42648401826484,6.04,1.746388
2020,Jacob deGrom,594798,CH,R,R,15,0.9315068493150684,6.06,0.135367
2020,Jacob deGrom,594798,CU,R,R,3,0.1863013698630137,5.30,0.074357
2020,Jacob deGrom,594798,FF,R,R,286,17.760730593607306,5.49,5.977622
2020,Jacob deGrom,594798,SI,R,R,3,0.1863013698630137,4.51,0.123288
2020,Jacob deGrom,594798,SL,R,R,201,12.482191780821918,5.71,3.273847
2020,Jaime Barría,642545,CH,R,L,42,2.6575342465753424,4.75,1.521997
2020,Jaime Barría,642545,FF,R,L,107,6.770384866275277,4.60,4.194167
2020,Jaime Barría,642545,SI,R,L,29,1.8349641226353555,4.16,1.404217
2020,Jaime Barría,642545,SL,R,L,124,7.846053489889107,5.33,2.992411
2020,Jaime Barría,642545,CH,R,R,15,0.949119373776908,4.60,0.590326
2020,Jaime Barría,642545,FF,R,R,61,3.859752120026093,4.77,2.180405
2020,Jaime Barría,642545,SI,R,R,23,1.4553163731245924,4.88,0.771959
2020,Jaime Barría,642545,SL,R,R,110,6.960208741030659,5.54,2.175914
2020,Jairo Díaz,545064,FF,R,L,56,3.0853994490358128,4.55,2.254896
2020,Jairo Díaz,545064,SI,R,L,50,2.7548209366391188,4.52,2.050684
2020,Jairo Díaz,545064,SL,R,L,63,3.4710743801652892,5.10,1.816209
2020,Jairo Díaz,545064,FF,R,R,66,3.6363636363636367,4.32,2.974282
2020,Jairo Díaz,545064,SI,R,R,38,2.09366391184573,4.50,1.574494
2020,Jairo Díaz,545064,SL,R,R,90,4.958677685950414,5.08,2.647152
2020,Jake Arrieta,453562,CH,R,L,84,5.108367626886146,4.82,2.921089
2020,Jake Arrieta,453562,CU,R,L,36,2.1893004115226335,5.20,0.964015
2020,Jake Arrieta,453562,FF,R,L,1,0.06081390032007316,3.31,0.066094
2020,Jake Arrieta,453562,SI,R,L,153,9.304526748971194,4.69,5.714983
2020,Jake Arrieta,453562,SL,R,L,86,5.229995427526292,5.13,2.432685
2020,Jake Arrieta,453562,CH,R,R,41,2.493369913123,5.09,1.189603
2020,Jake Arrieta,453562,CU,R,R,17,1.0338363054412438,4.82,0.591267
2020,Jake Arrieta,453562,FF,R,R,2,0.12162780064014632,5.94,0.022870
2020,Jake Arrieta,453562,SI,R,R,227,13.804755372656608,4.92,7.418013
2020,Jake Arrieta,453562,SL,R,R,82,4.986739826246,5.12,2.333367
2020,Jake Diekman,518617,FF,L,L,59,3.9333333333333336,4.79,2.089909
2020,Jake Diekman,518617,SI,L,L,10,0.6666666666666666,3.68,0.583263
2020,Jake Diekman,518617,SL,L,L,69,4.6,5.04,2.076855
2020,Jake Diekman,518617,FF,L,R,111,7.3999999999999995,4.86,3.761248
2020,Jake Diekman,518617,SI,L,R,11,0.7333333333333334,4.57,0.438965
2020,Jake Diekman,518617,SL,L,R,60,4.0,5.39,1.371319
2020,Jake McGee,459429,FF,L,L,83,5.083333333333333,5.46,1.787694
2020,Jake McGee,459429,SL,L,L,5,0.30622489959839355,4.75,0.180455
2020,Jake McGee,459429,FF,L,R,239,14.637550200803211,5.22,6.335691
2020,Jake McGee,459429,SL,L,R,5,0.30622489959839355,3.81,0.278271
2020,Jake Newberry,623470,CH,R,L,14,0.7958656330749353,3.90,0.752681
2020,Jake Newberry,623470,FF,R,L,78,4.434108527131783,4.08,3.899756
2020,Jake Newberry,623470,SL,R,L,76,4.320413436692506,4.82,2.637437
2020,Jake Newberry,623470,FF,R,R,97,5.51421188630491,4.79,3.421030
2020,Jake Newberry,623470,SL,R,R,122,6.935400516795865,5.37,2.845523
2020,Jake Odorizzi,543606,CU,R,L,4,0.19385342789598106,4.64,0.153639
2020,Jake Odorizzi,543606,FC,R,L,13,0.6300236406619385,4.50,0.537471
2020,Jake Odorizzi,543606,FF,R,L,33,1.599290780141844,4.75,1.193753
2020,Jake Odorizzi,543606,FS,R,L,40,1.938534278959811,4.57,1.599199
2020,Jake Odorizzi,543606,SL,R,L,5,0.24231678486997638,6.44,0.005915
2020,Jake Odorizzi,543606,CU,R,R,10,0.48463356973995275,3.47,0.626530
2020,Jake Odorizzi,543606,FC,R,R,29,1.4054373522458627,4.88,0.970723
2020,Jake Odorizzi,543606,FF,R,R,86,4.167848699763593,4.70,3.196717
2020,Jake Odorizzi,543606,FS,R,R,26,1.260047281323877,4.39,1.136323
2020,Jake Odorizzi,543606,SL,R,R,36,1.7446808510638296,5.27,0.913193
2020,Jake Woodford,663765,CH,R,L,3,0.175,3.93,0.159569
2020,Jake Woodford,663765,CU,R,L,56,3.2666666666666666,4.46,2.358941
2020,Jake Woodford,663765,FF,R,L,76,4.433333333333334,5.05,2.273537
2020,Jake Woodford,663765,SI,R,L,7,0.4083333333333333,3.18,0.481197
2020,Jake Woodford,663765,SL,R,L,32,1.8666666666666667,5.57,0.611692
2020,Jake Woodford,663765,CU,R,R,20,1.1666666666666665,4.08,1.000981
2020,Jake Woodford,663765,FF,R,R,89,5.191666666666666,5.09,2.582274
2020,Jake Woodford,663765,SI,R,R,12,0.7,3.73,0.688233
2020,Jake Woodford,663765,SL,R,R,65,3.7916666666666665,4.86,2.200883
2020,Jakob Junis,596001,CH,R,L,6,0.38578680203045684,4.53,0.244476
2020,Jakob Junis,596001,CU,R,L,9,0.5786802030456852,5.47,0.191110
2020,Jakob Junis,596001,FF,R,L,98,6.301184433164128,5.10,2.822636
2020,Jakob Junis,596001,SI,R,L,23,1.478849407783418,5.10,0.664326
2020,Jakob Junis,596001,SL,R,L,90,5.786802030456852,5.23,2.361149
2020,Jakob Junis,596001,CH,R,R,2,0.12859560067681894,4.70,0.074448
2020,Jakob Junis,596001,CU,R,R,16,1.0287648054145515,4.26,0.741384
2020,Jakob Junis,596001,FF,R,R,45,2.893401015228426,4.67,1.703314
2020,Jakob Junis,596001,SI,R,R,38,2.4433164128595597,4.77,1.357049
2020,Jakob Junis,596001,SL,R,R,67,4.307952622673435,5.08,1.958714
2020,Jalen Beeks,656222,CH,L,L,17,1.0175438596491226,4.98,0.533531
2020,Jalen Beeks,656222,FC,L,L,36,2.154798761609907,5.01,1.110248
2020,Jalen Beeks,656222,FF,L,L,51,3.052631578947368,5.44,1.110069
2020,Jalen Beeks,656222,CH,L,R,124,7.422084623323013,4.73,4.546275
2020,Jalen Beeks,656222,FC,L,R,9,0.5386996904024768,3.59,0.542297
2020,Jalen Beeks,656222,FF,L,R,86,5.147574819401445,4.93,2.780546
2020,James Bourque,630263,CU,R,L,2,0.10526315789473684,6.14,0.014809
2020,James Bourque,630263,FF,R,L,10,0.5263157894736842,5.16,0.277403
2020,James Bourque,630263,CU,R,R,22,1.1578947368421053,4.82,0.764980
2020,James Bourque,630263,FF,R,R,42,2.210526315789474,4.32,1.891768
2020,James Hoyt,624586,CH,R,L,5,0.30054644808743164,4.79,0.176727
2020,James Hoyt,624586,FF,R,L,13,0.7814207650273223,3.26,0.871720
2020,James Hoyt,624586,SI,R,L,12,0.721311475409836,4.47,0.502970
2020,James Hoyt,624586,SL,R,L,39,2.3442622950819674,4.84,1.337885
2020,James Hoyt,624586,CH,R,R,15,0.9016393442622951,4.47,0.629909
2020,James Hoyt,624586,FF,R,R,21,1.262295081967213,4.66,0.798231
2020,James Hoyt,624586,SI,R,R,16,0.9617486338797814,3.55,0.975703
2020,James Hoyt,624586,SL,R,R,123,7.393442622950818,4.47,5.168813
2020,James Kaprielian,621076,CH,R,L,5,0.25821596244131456,4.39,0.218297
2020,James Kaprielian,621076,FF,R,L,11,0.568075117370892,4.43,0.469827
2020,James Kaprielian,621076,SI,R,L,5,0.25821596244131456,3.46,0.314191
2020,James Kaprielian,621076,SL,R,L,6,0.30985915492957744,5.27,0.152632
2020,James Kaprielian,621076,CH,R,R,4,0.20657276995305163,2.63,0.320440
2020,James Kaprielian,621076,CU,R,R,1,0.05164319248826291,4.21,0.047421
2020,James Kaprielian,621076,FF,R,R,22,1.136150234741784,4.78,0.784044
2020,James Kaprielian,621076,SI,R,R,3,0.15492957746478872,3.97,0.157010
2020,James Kaprielian,621076,SL,R,R,14,0.7230046948356806,4.52,0.573793
2020,James Karinchak,675916,CU,R,L,82,4.997742663656885,4.65,3.143636
2020,James Karinchak,675916,FF,R,L,116,7.0699774266365685,5.17,3.182849
2020,James Karinchak,675916,CU,R,R,141,8.593679458239277,4.99,4.390576
2020,James Karinchak,675916,FF,R,R,104,6.3386004514672685,4.68,3.914982
2020,James Norwood,656803,FF,R,L,5,0.26041666666666663,5.39,0.114209
2020,James Norwood,656803,FS,R,L,4,0.20833333333333331,5.36,0.094304
2020,James Norwood,656803,SL,R,L,1,0.05208333333333333,4.12,0.049125
2020,James Norwood,656803,FF,R,R,17,0.8854166666666666,4.67,0.642946
2020,James Norwood,656803,FS,R,R,3,0.15625,2.64,0.239769
2020,James Norwood,656803,SL,R,R,2,0.10416666666666666,5.82,0.027756
2020,James Paxton,572020,CU,L,L,5,0.28558052434456926,6.10,0.041368
2020,James Paxton,572020,FC,L,L,25,1.4279026217228465,4.90,0.824083
2020,James Paxton,572020,FF,L,L,44,2.5131086142322094,5.39,1.011655
2020,James Paxton,572020,CH,L,R,43,2.4559925093632957,4.80,1.511758
2020,James Paxton,572020,CU,L,R,54,3.0842696629213484,4.75,1.951075
2020,James Paxton,572020,FC,L,R,25,1.4279026217228465,4.72,0.920056
2020,James Paxton,572020,FF,L,R,160,9.138576779026216,4.73,5.850470
2020,James Pazos,572021,CU,L,L,2,0.08142493638676844,2.09,0.182806
2020,James Pazos,572021,SI,L,L,35,1.4249363867684477,4.85,1.194258
2020,James Pazos,572021,SL,L,L,20,0.8142493638676844,4.62,0.776477
2020,James Pazos,572021,CH,L,R,2,0.08142493638676844,3.01,0.144638
2020,James Pazos,572021,SI,L,R,53,2.1577608142493636,4.65,2.025085
2020,James Pazos,572021,SL,L,R,19,0.7735368956743002,4.66,0.722865
2020,Jared Hughes,453172,CH,R,L,40,2.1735604217356044,4.43,1.713843
2020,Jared Hughes,453172,CU,R,L,25,1.3584752635847526,5.54,0.496502
2020,Jared Hughes,453172,FF,R,L,19,1.032441200324412,4.62,0.738682
2020,Jared Hughes,453172,SI,R,L,76,4.129764801297648,4.56,3.047838
2020,Jared Hughes,453172,SL,R,L,3,0.1630170316301703,5.83,0.041242
2020,Jared Hughes,453172,CH,R,R,17,0.9237631792376317,4.56,0.682690
2020,Jared Hughes,453172,CU,R,R,78,4.238442822384428,5.07,2.306960
